experiment_id,desired_scenario,description,top1_candidate_name,top1_do,top1_similarity,reference_rank,reference_similarity,best_competitor_name,best_competitor_similarity,margin_signed,top1_is_reference,is_exact_tie_at_top,top1_matches_baseline
R_H05_C05_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C05_F09,H05/C05/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.736111111111111,1,0.736111111111111,Parallel Arm Lift — Contact Loss,0.6673850574712644,0.06872605363984663,True,False,True
R_H05_C05_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C05_F10,H05/C05/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.736111111111111,1,0.736111111111111,Parallel Arm Lift — Contact Loss,0.6673850574712644,0.06872605363984663,True,False,True
R_H05_C06_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C06_F01,H05/C06/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.736111111111111,1,0.736111111111111,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.06944444444444442,True,False,True
R_H05_C06_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C06_F02,H05/C06/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7916666666666666,1,0.7916666666666666,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.125,True,False,True
R_H05_C06_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C06_F03,H05/C06/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7958333333333334,1,0.7958333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.12916666666666676,True,False,True
R_H05_C06_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C06_F04,H05/C06/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7999999999999999,1,0.7999999999999999,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.1333333333333333,True,False,True
R_H05_C06_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C06_F05,H05/C06/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8194444444444443,1,0.8194444444444443,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.15277777777777768,True,False,True
R_H05_C06_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C06_F06,H05/C06/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7972222222222222,1,0.7972222222222222,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.13055555555555554,True,False,True
R_H05_C06_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C06_F07,H05/C06/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7527777777777778,1,0.7527777777777778,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.08611111111111114,True,False,True
R_H05_C06_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C06_F08,H05/C06/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7130555555555556,1,0.7130555555555556,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.046388888888888924,True,False,True
R_H05_C06_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C06_F09,H05/C06/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7083333333333334,1,0.7083333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04166666666666674,True,False,True
R_H05_C06_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C06_F10,H05/C06/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7083333333333334,1,0.7083333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04166666666666674,True,False,True
R_H05_C07_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C07_F01,H05/C07/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.736111111111111,1,0.736111111111111,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.06944444444444442,True,False,True
R_H05_C07_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C07_F02,H05/C07/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7916666666666666,1,0.7916666666666666,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.125,True,False,True
R_H05_C07_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C07_F03,H05/C07/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7958333333333334,1,0.7958333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.12916666666666676,True,False,True
R_H05_C07_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C07_F04,H05/C07/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7999999999999999,1,0.7999999999999999,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.1333333333333333,True,False,True
R_H05_C07_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C07_F05,H05/C07/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8194444444444443,1,0.8194444444444443,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.15277777777777768,True,False,True
R_H05_C07_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C07_F06,H05/C07/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7972222222222222,1,0.7972222222222222,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.13055555555555554,True,False,True
R_H05_C07_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C07_F07,H05/C07/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7527777777777778,1,0.7527777777777778,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.08611111111111114,True,False,True
R_H05_C07_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C07_F08,H05/C07/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7130555555555556,1,0.7130555555555556,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.046388888888888924,True,False,True
R_H05_C07_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C07_F09,H05/C07/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7083333333333334,1,0.7083333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04166666666666674,True,False,True
R_H05_C07_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C07_F10,H05/C07/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7083333333333334,1,0.7083333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04166666666666674,True,False,True
R_H05_C08_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C08_F01,H05/C08/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.736111111111111,1,0.736111111111111,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.06944444444444442,True,False,True
R_H05_C08_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C08_F02,H05/C08/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7916666666666666,1,0.7916666666666666,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.125,True,False,True
R_H05_C08_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C08_F03,H05/C08/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7958333333333334,1,0.7958333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.12916666666666676,True,False,True
R_H05_C08_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C08_F04,H05/C08/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7999999999999999,1,0.7999999999999999,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.1333333333333333,True,False,True
R_H05_C08_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C08_F05,H05/C08/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8194444444444443,1,0.8194444444444443,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.15277777777777768,True,False,True
R_H05_C08_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C08_F06,H05/C08/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7972222222222222,1,0.7972222222222222,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.13055555555555554,True,False,True
R_H05_C08_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C08_F07,H05/C08/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7527777777777778,1,0.7527777777777778,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.08611111111111114,True,False,True
R_H05_C08_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C08_F08,H05/C08/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7130555555555556,1,0.7130555555555556,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.046388888888888924,True,False,True
R_H05_C08_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C08_F09,H05/C08/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7083333333333334,1,0.7083333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04166666666666674,True,False,True
R_H05_C08_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C08_F10,H05/C08/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7083333333333334,1,0.7083333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04166666666666674,True,False,True
R_H05_C09_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C09_F01,H05/C09/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.736111111111111,1,0.736111111111111,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.06944444444444442,True,False,True
R_H05_C09_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C09_F02,H05/C09/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7916666666666666,1,0.7916666666666666,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.125,True,False,True
R_H05_C09_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C09_F03,H05/C09/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7958333333333334,1,0.7958333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.12916666666666676,True,False,True
R_H05_C09_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C09_F04,H05/C09/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7999999999999999,1,0.7999999999999999,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.1333333333333333,True,False,True
R_H05_C09_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C09_F05,H05/C09/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8194444444444443,1,0.8194444444444443,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.15277777777777768,True,False,True
R_H05_C09_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C09_F06,H05/C09/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7972222222222222,1,0.7972222222222222,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.13055555555555554,True,False,True
R_H05_C09_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C09_F07,H05/C09/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7527777777777778,1,0.7527777777777778,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.08611111111111114,True,False,True
R_H05_C09_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C09_F08,H05/C09/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7130555555555556,1,0.7130555555555556,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.046388888888888924,True,False,True
R_H05_C09_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C09_F09,H05/C09/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7083333333333334,1,0.7083333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04166666666666674,True,False,True
R_H05_C09_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C09_F10,H05/C09/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7083333333333334,1,0.7083333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04166666666666674,True,False,True
R_H05_C10_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C10_F01,H05/C10/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.736111111111111,1,0.736111111111111,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.06944444444444442,True,False,True
R_H05_C10_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C10_F02,H05/C10/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7916666666666666,1,0.7916666666666666,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.125,True,False,True
R_H05_C10_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C10_F03,H05/C10/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7958333333333334,1,0.7958333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.12916666666666676,True,False,True
R_H05_C10_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C10_F04,H05/C10/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7999999999999999,1,0.7999999999999999,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.1333333333333333,True,False,True
R_H05_C10_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C10_F05,H05/C10/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8194444444444443,1,0.8194444444444443,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.15277777777777768,True,False,True
R_H05_C10_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C10_F06,H05/C10/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7972222222222222,1,0.7972222222222222,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.13055555555555554,True,False,True
R_H05_C10_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C10_F07,H05/C10/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7527777777777778,1,0.7527777777777778,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.08611111111111114,True,False,True
R_H05_C10_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C10_F08,H05/C10/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7130555555555556,1,0.7130555555555556,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.046388888888888924,True,False,True
R_H05_C10_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C10_F09,H05/C10/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7083333333333334,1,0.7083333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04166666666666674,True,False,True
R_H05_C10_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H05_C10_F10,H05/C10/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7083333333333334,1,0.7083333333333334,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04166666666666674,True,False,True
R_H06_C01_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C01_F01,H06/C01/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7148522222222221,1,0.7148522222222221,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.04818555555555548,True,False,True
R_H06_C01_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C01_F02,H06/C01/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7704077777777778,1,0.7704077777777778,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.10374111111111117,True,False,True
R_H06_C01_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C01_F03,H06/C01/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7745744444444446,1,0.7745744444444446,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.10790777777777794,True,False,True
R_H06_C01_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C01_F04,H06/C01/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7787411111111111,1,0.7787411111111111,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.11207444444444448,True,False,True
R_H06_C01_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C01_F05,H06/C01/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7981855555555555,1,0.7981855555555555,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.13151888888888885,True,False,True
R_H06_C01_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C01_F06,H06/C01/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7759633333333333,1,0.7759633333333333,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.10929666666666671,True,False,True
R_H06_C01_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C01_F07,H06/C01/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7315188888888889,1,0.7315188888888889,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.06485222222222231,True,False,True
R_H06_C01_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C01_F08,H06/C01/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.6917966666666667,1,0.6917966666666667,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.025130000000000097,True,False,True
R_H06_C01_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C01_F09,H06/C01/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.6870744444444444,1,0.6870744444444444,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.020407777777777802,True,False,True
R_H06_C01_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C01_F10,H06/C01/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.6870744444444444,1,0.6870744444444444,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.020407777777777802,True,False,True
R_H06_C02_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C02_F01,H06/C02/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8259633333333333,1,0.8259633333333333,Parallel Arm Lift — Contact Loss,0.7604967241379311,0.06546660919540215,True,False,True
R_H06_C02_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C02_F02,H06/C02/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8815188888888889,1,0.8815188888888889,Parallel Arm Lift — Contact Loss,0.7604967241379311,0.12102216475095773,True,False,True
R_H06_C02_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C02_F03,H06/C02/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8856855555555555,1,0.8856855555555555,Parallel Arm Lift — Contact Loss,0.7604967241379311,0.12518883141762438,True,False,True
R_H06_C02_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C02_F04,H06/C02/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8898522222222223,1,0.8898522222222223,Parallel Arm Lift — Contact Loss,0.7604967241379311,0.12935549808429114,True,False,True
R_H06_C02_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C02_F05,H06/C02/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9092966666666666,1,0.9092966666666666,Parallel Arm Lift — Contact Loss,0.7604967241379311,0.14879994252873552,True,False,True
R_H06_C02_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C02_F06,H06/C02/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8870744444444445,1,0.8870744444444445,Parallel Arm Lift — Contact Loss,0.7604967241379311,0.12657772030651337,True,False,True
R_H06_C02_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C02_F07,H06/C02/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8426300000000001,1,0.8426300000000001,Parallel Arm Lift — Contact Loss,0.7604967241379311,0.08213327586206898,True,False,True
R_H06_C02_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C02_F08,H06/C02/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8029077777777779,1,0.8029077777777779,Parallel Arm Lift — Contact Loss,0.7604967241379311,0.04241105363984676,True,False,True
R_H06_C02_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C02_F09,H06/C02/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7981855555555555,1,0.7981855555555555,Parallel Arm Lift — Contact Loss,0.7604967241379311,0.03768883141762436,True,False,True
R_H06_C02_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C02_F10,H06/C02/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7981855555555555,1,0.7981855555555555,Parallel Arm Lift — Contact Loss,0.7604967241379311,0.03768883141762436,True,False,True
R_H06_C03_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C03_F01,H06/C03/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7704077777777778,1,0.7704077777777778,Parallel Arm Lift — Contact Loss,0.6771633908045978,0.09324438697318005,True,False,True
R_H06_C03_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C03_F02,H06/C03/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8259633333333333,1,0.8259633333333333,Parallel Arm Lift — Contact Loss,0.6771633908045978,0.14879994252873552,True,False,True
R_H06_C03_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C03_F03,H06/C03/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8301299999999999,1,0.8301299999999999,Parallel Arm Lift — Contact Loss,0.6771633908045978,0.15296660919540217,True,False,True
R_H06_C03_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C03_F04,H06/C03/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8342966666666666,1,0.8342966666666666,Parallel Arm Lift — Contact Loss,0.6771633908045978,0.15713327586206882,True,False,True
R_H06_C03_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C03_F05,H06/C03/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8537411111111112,1,0.8537411111111112,Parallel Arm Lift — Contact Loss,0.6771633908045978,0.17657772030651342,True,False,True
R_H06_C03_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C03_F06,H06/C03/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.831518888888889,1,0.831518888888889,Parallel Arm Lift — Contact Loss,0.6771633908045978,0.15435549808429128,True,False,True
R_H06_C03_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C03_F07,H06/C03/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7870744444444444,1,0.7870744444444444,Parallel Arm Lift — Contact Loss,0.6771633908045978,0.10991105363984666,True,False,True
R_H06_C03_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C03_F08,H06/C03/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7473522222222222,1,0.7473522222222222,Parallel Arm Lift — Contact Loss,0.6771633908045978,0.07018883141762444,True,False,True
R_H06_C03_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C03_F09,H06/C03/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.74263,1,0.74263,Parallel Arm Lift — Contact Loss,0.6771633908045978,0.06546660919540226,True,False,True
R_H06_C03_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C03_F10,H06/C03/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.74263,1,0.74263,Parallel Arm Lift — Contact Loss,0.6771633908045978,0.06546660919540226,True,False,True
R_H06_C04_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C04_F01,H06/C04/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7518888888888888,1,0.7518888888888888,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.0852222222222222,True,False,True
R_H06_C04_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C04_F02,H06/C04/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8074444444444445,1,0.8074444444444445,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.1407777777777779,True,False,True
R_H06_C04_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C04_F03,H06/C04/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8116111111111112,1,0.8116111111111112,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.14494444444444454,True,False,True
R_H06_C04_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C04_F04,H06/C04/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8157777777777778,1,0.8157777777777778,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.1491111111111112,True,False,True
R_H06_C04_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C04_F05,H06/C04/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8352222222222222,1,0.8352222222222222,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.16855555555555557,True,False,True
R_H06_C04_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C04_F06,H06/C04/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8130000000000001,1,0.8130000000000001,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.14633333333333343,True,False,True
R_H06_C04_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C04_F07,H06/C04/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7685555555555555,1,0.7685555555555555,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.10188888888888892,True,False,True
R_H06_C04_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C04_F08,H06/C04/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7288333333333333,1,0.7288333333333333,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.0621666666666667,True,False,True
R_H06_C04_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C04_F09,H06/C04/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7241111111111111,1,0.7241111111111111,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.05744444444444452,True,False,True
R_H06_C04_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C04_F10,H06/C04/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7241111111111111,1,0.7241111111111111,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.05744444444444452,True,False,True
R_H06_C05_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H06_C05_F01,H06/C05/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.74263,1,0.74263,Parallel Arm Lift — Contact Loss,0.6666666666666666,0.07596333333333338,True,False,True
